date,value,div_yield_pct
2018-07-16,3153.31,2.1
2018-07-17,3126.78,2.12
2018-07-18,3098.37,2.14
2018-07-19,3066.65,2.16
2018-07-20,3076.01,2.15
2018-07-23,3065.01,2.16
2018-07-24,3095.8,2.14
2018-07-25,3100.3,2.13
2018-07-26,3138.21,2.11
2018-07-27,3149.46,2.1
2018-07-30,3157.45,2.1
2018-07-31,3164.21,2.09
2018-08-01,3193.14,2.07
2018-08-02,3130.59,2.11
2018-08-03,3162.6,2.09
2018-08-06,3179.63,2.08
2018-08-07,3189.93,2.08
2018-08-08,3153.65,2.1
2018-08-09,3143.15,2.11
2018-08-10,3144.22,2.11
2018-08-13,3093.61,2.14
2018-08-14,3114.43,2.13
2018-08-16,3096.13,2.14
2018-08-17,3104.53,2.13
2018-08-20,3104.6,2.13
2018-08-21,3119.5,2.12
2018-08-22,3074.67,2.16
2018-08-23,3084.09,2.15
2018-08-24,3102.42,2.14
2018-08-27,3110.14,2.13
2018-08-28,3126.9,2.12
2018-08-29,3129.73,2.12
2018-08-30,3109.12,2.13
2018-08-31,3123.12,2.12
2018-09-03,3113.14,2.13
2018-09-04,3122.86,2.12
2018-09-05,3100.31,2.14
2018-09-06,3108.98,2.13
2018-09-07,3119.56,2.12
2018-09-10,3119.24,2.12
2018-09-11,3118.82,2.13
2018-09-12,3114.31,2.13
2018-09-13,3119.65,2.12
2018-09-14,3140.59,2.11
2018-09-17,3097.95,2.14
2018-09-18,3108.25,2.13
2018-09-19,3108.44,2.13
2018-09-20,3109.64,2.13
2018-09-21,3140.41,2.11
2018-09-27,3147.1,2.11
2018-09-28,3160.35,2.1
2018-10-01,3139.22,2.11
2018-10-02,3088.4,2.15
2018-10-04,3051.56,2.17
2018-10-05,3034.44,2.18
2018-10-08,3008.8,2.2
2018-10-10,2957.04,2.24
2018-10-11,2821.62,2.35
2018-10-12,2842.07,2.33
2018-10-15,2831.83,2.34
2018-10-16,2835.53,2.34
2018-10-17,2858.65,2.32
2018-10-18,2835.56,2.34
2018-10-19,2849.84,2.33
2018-10-22,2865.45,2.31
2018-10-23,2796.3,2.37
2018-10-24,2821.52,2.35
2018-10-25,2788.37,2.38
2018-10-26,2741.12,2.42
2018-10-29,2667.24,2.48
2018-10-30,2680.44,2.47
2018-10-31,2735.04,2.42
2018-11-01,2719.85,2.44
2018-11-02,2796.33,2.37
2018-11-05,2763.49,2.4
2018-11-06,2796.84,2.37
2018-11-07,2759.99,2.4
2018-11-08,2789.39,2.38
2018-11-09,2797.72,2.37
2018-11-12,2810.99,2.36
2018-11-13,2811.55,2.36
2018-11-14,2820.21,2.35
2018-11-15,2848.59,2.33
2018-11-16,2849.5,2.33
2018-11-19,2874.9,2.3
2018-11-20,2847.76,2.33
2018-11-21,2869.18,2.31
2018-11-22,2856.46,2.32
2018-11-23,2828.76,2.34
2018-11-26,2875.94,2.3
2018-11-27,2886.25,2.3
2018-11-28,2877.96,2.3
2018-11-29,2887.24,2.37
2018-11-30,2890.42,2.37
2018-12-03,2921.24,2.34
2018-12-04,2899.4,2.36
2018-12-05,2885.7,2.37
2018-12-06,2863.67,2.39
2018-12-07,2845.37,2.4
2018-12-10,2815.73,2.43
2018-12-11,2805.94,2.44
2018-12-12,2868.79,2.39
2018-12-13,2899.78,2.36
2018-12-14,2882.69,2.36
2018-12-17,2881.77,2.37
2018-12-18,2862.79,2.38
2018-12-19,2900.09,2.35
2018-12-20,2887.73,2.36
2018-12-21,2893.69,2.36
2018-12-24,2890.93,2.36
2018-12-26,2857.34,2.39
2018-12-27,2849.45,2.39
2018-12-28,2847.57,2.4
2019-01-02,2798.45,2.44
2019-01-03,2778.2,2.46
2019-01-04,2812.45,2.43
2019-01-07,2850.05,2.39
2019-01-08,2837.61,2.4
2019-01-09,2871.82,2.38
2019-01-10,2857.77,2.39
2019-01-11,2869.61,2.38
2019-01-14,2855.89,2.39
2019-01-15,2900.13,2.35
2019-01-16,2906.42,2.35
2019-01-17,2908.24,2.35
2019-01-18,2948.16,2.31
2019-01-21,2956.0,2.31
2019-01-22,2932.88,2.33
2019-01-23,2955.42,2.31
2019-01-24,2948.9,2.31
2019-01-25,2965.34,2.3
2019-01-28,2971.83,2.3
2019-01-29,2976.25,2.29
2019-01-30,3001.84,2.27
2019-01-31,3004.4,2.27
2019-02-01,3005.42,2.27
2019-02-07,3010.44,2.27
2019-02-08,2986.69,2.28
2019-02-11,2991.14,2.28
2019-02-12,3009.83,2.27
2019-02-13,3034.5,2.25
2019-02-14,3069.5,2.22
2019-02-15,3040.18,2.24
2019-02-18,3071.89,2.22
2019-02-19,3068.07,2.22
2019-02-20,3091.45,2.21
2019-02-21,3080.01,2.22
2019-02-22,3089.09,2.21
2019-02-25,3115.29,2.19
2019-02-26,3116.64,2.19
2019-02-27,3126.54,2.18
2019-02-28,3085.33,2.21
2019-03-04,3085.18,2.21
2019-03-05,3063.95,2.23
2019-03-06,3077.74,2.22
2019-03-07,3054.3,2.23
2019-03-08,3011.75,2.27
2019-03-11,3026.16,2.25
2019-03-12,3052.05,2.24
2019-03-13,3064.51,2.23
2019-03-14,3079.63,2.22
2019-03-15,3124.79,2.18
2019-03-18,3144.75,2.17
2019-03-19,3122.56,2.19
2019-03-20,3127.71,2.18
2019-03-21,3086.97,2.21
2019-03-22,3093.15,2.21
2019-03-25,3035.48,2.25
2019-03-26,3068.84,2.22
2019-03-27,3077.6,2.22
2019-03-28,3054.57,2.23
2019-03-29,3081.76,2.21
2019-04-01,3117.45,2.19
2019-04-02,3115.99,2.19
2019-04-03,3152.3,2.16
2019-04-04,3157.21,2.16
2019-04-05,3159.93,2.16
2019-04-08,3161.63,2.16
2019-04-09,3164.34,2.16
2019-04-10,3180.2,2.15
2019-04-11,3189.19,2.14
2019-04-12,3194.75,2.14
2019-04-15,3192.52,2.14
2019-04-16,3187.48,2.14
2019-04-17,3190.81,2.14
2019-04-18,3158.95,2.16
2019-04-19,3151.23,2.17
2019-04-22,3142.12,2.17
2019-04-23,3146.48,2.17
2019-04-24,3142.24,2.17
2019-04-25,3136.93,2.18
2019-04-26,3107.04,2.2
2019-04-29,3159.65,2.16
2019-04-30,3132.11,2.18
2019-05-02,3136.24,2.04
2019-05-03,3117.07,2.05
2019-05-07,3088.03,2.07
2019-05-08,3084.44,2.07
2019-05-09,3001.37,2.13
2019-05-10,3016.39,2.12
2019-05-13,2965.94,2.16
2019-05-14,2959.48,2.16
2019-05-15,2993.46,2.14
2019-05-16,2977.12,2.15
2019-05-17,2956.57,2.16
2019-05-20,2949.12,2.17
2019-05-21,2950.84,2.17
2019-05-22,2953.52,2.17
2019-05-23,2936.53,2.18
2019-05-24,2938.99,2.18
2019-05-27,2943.53,2.17
2019-05-28,2960.33,2.16
2019-05-29,2915.45,2.19
2019-05-30,2921.49,2.19
2019-05-31,2925.79,2.19
2019-06-03,2952.22,2.17
2019-06-04,2949.77,2.17
2019-06-05,2944.32,2.17
2019-06-07,2942.21,2.17
2019-06-10,2989.34,2.14
2019-06-11,3011.2,2.12
2019-06-12,3013.43,2.12
2019-06-13,3022.29,2.12
2019-06-14,2998.89,2.58
2019-06-17,2990.27,2.59
2019-06-18,2989.21,2.59
2019-06-19,3018.53,2.57
2019-06-20,3029.74,2.56
2019-06-21,3036.21,2.55
2019-06-24,3031.23,2.56
2019-06-25,3028.82,2.56
2019-06-26,3021.81,2.56
2019-06-27,3037.97,2.55
2019-06-28,3029.32,2.56
2019-07-01,3024.96,2.56
2019-07-02,3008.88,2.57
2019-07-03,2984.83,2.59
2019-07-04,3011.28,2.57
2019-07-05,3019.8,2.56
2019-07-08,2952.53,2.62
2019-07-09,2927.58,2.65
2019-07-10,2939.65,2.63
2019-07-11,2951.7,2.62
2019-07-12,2961.4,2.62
2019-07-15,2945.98,2.63
2019-07-16,2962.06,2.61
2019-07-17,2954.1,2.62
2019-07-18,2953.24,2.62
2019-07-19,2988.63,2.59
2019-07-22,2967.24,2.61
2019-07-23,2994.77,2.59
2019-07-24,2974.03,2.6
2019-07-25,2940.75,2.63
2019-07-26,2912.25,2.66
2019-07-29,2860.53,2.71
2019-07-30,2865.1,2.7
2019-07-31,2869.55,2.7
2019-08-01,2854.15,2.71
2019-08-02,2829.55,2.74
2019-08-05,2755.76,2.81
2019-08-06,2736.77,2.83
2019-08-07,2728.3,2.84
2019-08-08,2772.75,2.79
2019-08-09,2764.33,2.8
2019-08-12,2738.91,2.83
2019-08-13,2730.3,2.84
2019-08-14,2735.45,2.83
2019-08-16,2713.89,2.85
2019-08-19,2738.67,2.83
2019-08-20,2751.04,2.82
2019-08-21,2765.41,2.8
2019-08-22,2761.55,2.8
2019-08-23,2747.57,2.82
2019-08-26,2703.0,2.87
2019-08-27,2694.81,2.87
2019-08-28,2720.79,2.85
2019-08-29,2723.09,2.84
2019-08-30,2758.27,2.81
2019-09-02,2761.49,2.8
2019-09-03,2760.63,2.81
2019-09-04,2777.68,2.79
2019-09-05,2779.08,2.79
2019-09-06,2769.8,2.8
2019-09-09,2763.13,2.8
2019-09-10,2796.49,2.77
2019-09-11,2808.05,2.76
2019-09-16,2838.98,2.73
2019-09-17,2837.71,2.73
2019-09-18,2851.32,2.72
2019-09-19,2834.8,2.73
2019-09-20,2851.38,2.72
2019-09-23,2839.94,2.73
2019-09-24,2852.76,2.71
2019-09-25,2807.89,2.76
2019-09-26,2801.8,2.76
2019-09-27,2785.25,2.78
2019-09-30,2799.17,2.77
2019-10-01,2819.06,2.75
2019-10-02,2768.57,2.8
2019-10-04,2738.56,2.83
2019-10-07,2747.62,2.82
2019-10-08,2766.26,2.8
2019-10-10,2740.45,2.83
2019-10-11,2769.15,2.8
2019-10-14,2798.21,2.77
2019-10-15,2808.63,2.76
2019-10-16,2825.46,2.74
2019-10-17,2819.04,2.75
2019-10-18,2803.23,2.76
2019-10-21,2808.47,2.76
2019-10-22,2826.44,2.74
2019-10-23,2793.94,2.77
2019-10-24,2806.25,2.76
2019-10-25,2801.58,2.76
2019-10-28,2812.24,2.75
2019-10-29,2799.42,2.77
2019-10-30,2774.57,2.79
2019-10-31,2772.92,2.79
2019-11-01,2784.38,2.78
2019-11-04,2849.45,2.72
2019-11-05,2860.77,2.71
2019-11-06,2846.59,2.72
2019-11-07,2859.66,2.71
2019-11-08,2864.01,2.7
2019-11-11,2856.17,2.71
2019-11-12,2866.29,2.7
2019-11-13,2844.53,2.72
2019-11-14,2853.75,2.71
2019-11-15,2875.77,2.69
2019-11-18,2859.02,2.71
2019-11-19,2855.23,2.71
2019-11-20,2822.64,2.74
2019-11-21,2795.12,2.77
2019-11-22,2790.71,2.78
2019-11-25,2822.28,2.74
2019-11-26,2821.65,2.74
2019-11-27,2825.13,2.74
2019-11-28,2821.07,2.75
2019-11-29,2804.13,2.76
2019-12-02,2808.06,2.76
2019-12-03,2793.02,2.77
2019-12-04,2770.46,2.8
2019-12-05,2761.36,2.8
2019-12-06,2769.11,2.8
2019-12-09,2760.69,2.81
2019-12-10,2777.56,2.79
2019-12-11,2787.18,2.78
2019-12-12,2830.73,2.74
2019-12-13,2849.54,2.68
2019-12-16,2846.95,2.69
2019-12-17,2869.15,2.67
2019-12-18,2863.01,2.67
2019-12-19,2864.67,2.67
2019-12-20,2875.26,2.66
2019-12-23,2875.32,2.66
2019-12-24,2874.87,2.66
2019-12-26,2888.42,2.65
2019-12-27,2860.26,2.67
2019-12-30,2858.16,2.68
2020-01-02,2811.31,2.72
2020-01-03,2815.44,2.72
2020-01-06,2777.41,2.75
2020-01-07,2802.04,2.73
2020-01-08,2740.33,2.79
2020-01-09,2758.84,2.77
2020-01-10,2766.87,2.76
2020-01-13,2799.38,2.73
2020-01-14,2822.27,2.71
2020-01-15,2825.8,2.71
2020-01-16,2834.21,2.7
2020-01-17,2831.61,2.7
2020-01-20,2838.68,2.69
2020-01-21,2824.68,2.71
2020-01-22,2852.98,2.68
2020-01-23,2831.36,2.7
2020-01-28,2734.62,2.8
2020-01-29,2728.67,2.8
2020-01-30,2706.53,2.83
2020-01-31,2660.94,2.87
2020-02-03,2652.84,2.88
2020-02-04,2686.86,2.85
2020-02-05,2698.36,2.83
2020-02-06,2784.55,2.75
2020-02-07,2769.06,2.76
2020-02-10,2755.21,2.78
2020-02-11,2795.95,2.74
2020-02-12,2804.79,2.73
2020-02-13,2784.87,2.75
2020-02-14,2783.15,2.75
2020-02-17,2792.63,2.74
2020-02-18,2765.45,2.77
2020-02-19,2755.33,2.78
2020-02-20,2721.61,2.81
2020-02-21,2671.99,2.86
2020-02-24,2579.79,2.96
2020-02-25,2608.11,2.93
2020-02-26,2595.34,2.95
2020-02-27,2581.95,2.96
2020-02-28,2508.56,3.05
2020-03-02,2510.73,3.05
2020-03-03,2524.4,3.03
2020-03-04,2563.37,2.98
2020-03-05,2594.37,2.95
2020-03-06,2546.33,3.0
2020-03-09,2456.41,3.11
2020-03-10,2456.42,3.11
2020-03-11,2406.92,3.18
2020-03-12,2292.39,3.34
2020-03-13,2192.27,3.49
2020-03-16,2126.23,3.6
2020-03-17,2067.08,3.7
2020-03-18,1960.61,3.9
2020-03-19,1739.78,4.4
2020-03-20,1872.59,4.08
2020-03-23,1752.16,4.36
2020-03-24,1899.41,4.03
2020-03-25,2057.64,3.72
2020-03-26,2063.31,3.71
2020-03-27,2101.68,3.64
2020-03-30,2118.9,3.61
2020-03-31,2162.21,3.54
2020-04-01,2101.63,3.64
2020-04-02,2140.83,3.57
2020-04-03,2141.72,3.57
2020-04-06,2229.41,3.43
2020-04-07,2272.37,3.37
2020-04-08,2270.13,3.37
2020-04-09,2316.06,3.3
2020-04-10,2334.69,3.28
2020-04-13,2293.2,3.33
2020-04-14,2345.85,3.26
2020-04-16,2358.48,3.24
2020-04-17,2415.47,3.17
2020-04-20,2410.91,3.17
2020-04-21,2413.77,3.17
2020-04-22,2421.37,3.16
2020-04-23,2453.1,3.12
2020-04-24,2419.81,3.16
2020-04-27,2470.47,3.1
2020-04-28,2492.35,3.07
2020-04-29,2507.15,3.05
2020-05-04,2434.08,3.04
2020-05-06,2471.42,2.99
2020-05-07,2482.32,2.98
2020-05-08,2506.81,2.95
2020-05-11,2497.93,2.96
2020-05-12,2473.38,2.99
2020-05-13,2495.24,2.97
2020-05-14,2494.29,2.97
2020-05-15,2519.66,2.94
2020-05-18,2541.0,2.91
2020-05-19,2575.72,2.87
2020-05-20,2589.5,2.86
2020-05-21,2596.47,2.85
2020-05-22,2559.39,2.89
2020-05-25,2584.44,2.86
2020-05-26,2638.27,2.8
2020-05-27,2634.95,2.81
2020-05-28,2610.51,2.83
2020-05-29,2602.76,2.84
2020-06-01,2645.37,2.8
2020-06-02,2687.27,2.75
2020-06-03,2717.43,2.72
2020-06-04,2717.59,2.72
2020-06-05,2753.68,2.69
2020-06-08,2766.07,2.67
2020-06-09,2772.03,2.67
2020-06-10,2782.0,2.66
2020-06-11,2731.99,2.71
2020-06-12,2664.52,3.1
2020-06-15,2521.5,3.28
2020-06-16,2640.19,3.13
2020-06-17,2643.2,3.13
2020-06-18,2637.19,3.14
2020-06-19,2634.35,3.14
2020-06-22,2606.38,3.17
2020-06-23,2605.33,3.17
2020-06-24,2626.21,3.15
2020-06-25,2564.92,3.22
2020-06-26,2572.06,3.21
2020-06-29,2511.02,3.29
2020-06-30,2524.69,3.27
2020-07-01,2537.5,3.26
2020-07-02,2562.81,3.23
2020-07-03,2576.67,3.21
2020-07-06,2592.71,3.19
2020-07-07,2577.83,3.21
2020-07-08,2577.61,3.21
2020-07-09,2590.06,3.19
2020-07-10,2556.16,3.23
2020-07-13,2615.16,3.16
2020-07-14,2623.55,3.15
2020-07-15,2650.05,3.12
2020-07-16,2653.32,3.12
2020-07-17,2671.86,3.09
2020-07-20,2680.37,3.08
2020-07-21,2702.73,3.06
2020-07-22,2717.81,3.04
2020-07-23,2703.78,3.06
2020-07-24,2678.7,3.09
2020-07-27,2706.37,3.06
2020-07-28,2714.33,3.05
2020-07-29,2713.38,3.05
2020-07-30,2709.7,3.05
2020-07-31,2690.33,3.07
2020-08-03,2693.91,3.07
2020-08-04,2752.52,3.0
2020-08-05,2793.37,2.96
2020-08-06,2839.04,2.91
2020-08-07,2865.52,2.89
2020-08-10,2959.4,2.79
2020-08-11,2969.54,2.78
2020-08-12,2975.01,2.78
2020-08-13,2977.18,2.78
2020-08-14,2959.85,2.79
2020-08-18,2853.07,2.9
2020-08-19,2897.14,2.85
2020-08-20,2773.56,2.98
2020-08-21,2822.07,2.93
2020-08-24,2841.27,2.91
2020-08-25,2926.14,2.83
2020-08-26,2929.03,2.82
2020-08-27,2878.11,2.87
2020-08-28,2918.96,2.83
2020-08-31,2907.28,2.84
2020-09-01,2928.09,2.82
2020-09-02,2945.78,2.81
2020-09-03,2952.06,2.8
2020-09-04,2963.21,2.79
2020-09-07,3052.68,2.71
2020-09-08,3005.96,2.75
2020-09-09,3009.41,2.75
2020-09-10,3042.15,2.72
2020-09-11,3039.03,2.72
2020-09-14,3075.08,2.69
2020-09-15,3090.16,2.68
2020-09-16,3078.79,2.69
2020-09-17,3051.03,2.71
2020-09-18,3033.13,2.73
2020-09-21,3021.56,2.74
2020-09-22,2932.44,2.82
2020-09-23,2923.31,2.83
2020-09-24,2831.74,2.92
2020-09-25,2845.72,2.91
2020-09-28,2893.01,2.86
2020-09-29,2924.98,2.83
2020-10-05,3010.64,2.75
2020-10-06,3006.57,2.75
2020-10-07,3027.79,2.73
2020-10-08,3060.17,2.7
2020-10-12,3074.69,2.69
2020-10-13,3069.53,2.69
2020-10-14,3039.62,2.72
2020-10-15,3030.54,2.73
2020-10-16,3004.93,2.75
2020-10-19,2997.32,2.76
2020-10-20,3031.26,2.73
2020-10-21,3079.34,2.68
2020-10-22,3069.42,2.69
2020-10-23,3083.13,2.68
2020-10-26,3023.95,2.73
2020-10-27,3001.76,2.75
2020-10-28,3048.66,2.71
2020-10-29,3006.01,2.75
2020-10-30,2918.98,2.83
2020-11-02,2962.53,2.79
2020-11-03,3016.36,2.74
2020-11-04,3006.21,2.75
2020-11-05,3072.0,2.69
2020-11-06,3054.98,2.71
2020-11-09,3135.11,2.64
2020-11-10,3136.05,2.64
2020-11-11,3180.68,2.6
2020-11-12,3165.87,2.61
2020-11-13,3152.01,2.62
2020-11-16,3197.6,2.59
2020-11-17,3185.89,2.59
2020-11-18,3203.52,2.58
2020-11-19,3212.75,2.57
2020-11-20,3234.7,2.56
2020-11-23,3254.82,2.54
2020-11-24,3267.82,2.53
2020-11-25,3236.96,2.55
2020-11-26,3237.33,2.55
2020-11-27,3244.6,2.53
2020-11-30,3195.3,2.57
2020-12-01,3257.01,2.52
2020-12-02,3279.48,2.51
2020-12-03,3289.54,2.5
2020-12-04,3291.88,2.5
2020-12-07,3267.2,2.52
2020-12-08,3229.85,2.55
2020-12-09,3274.97,2.51
2020-12-10,3260.62,2.52
2020-12-11,3306.97,2.47
2020-12-14,3303.08,2.47
2020-12-15,3299.78,2.47
2020-12-16,3319.76,2.46
2020-12-17,3307.97,2.47
2020-12-18,3308.86,2.47
2020-12-21,3325.66,2.45
2020-12-22,3280.47,2.49
2020-12-23,3317.5,2.46
2020-12-24,3357.16,2.43
2020-12-28,3359.44,2.43
2020-12-29,3315.5,2.46
2020-12-30,3347.54,2.44
2021-01-04,3410.71,2.39
2021-01-05,3462.28,2.36
2021-01-06,3453.27,2.36
2021-01-07,3547.79,2.3
2021-01-08,3652.71,2.23
2021-01-11,3595.37,2.27
2021-01-12,3565.39,2.29
2021-01-13,3597.31,2.27
2021-01-14,3627.81,2.25
2021-01-15,3565.25,2.29
2021-01-18,3482.44,2.34
2021-01-19,3573.67,2.28
2021-01-20,3594.03,2.27
2021-01-21,3682.94,2.21
2021-01-22,3643.61,2.24
2021-01-25,3717.71,2.19
2021-01-26,3675.7,2.24
2021-01-27,3667.72,2.24
2021-01-28,3639.05,2.26
2021-01-29,3500.85,2.35
2021-02-01,3589.83,2.29
2021-02-02,3638.18,2.26
2021-02-03,3697.89,2.23
2021-02-04,3687.84,2.23
2021-02-05,3732.92,2.2
2021-02-08,3717.9,2.21
2021-02-09,3710.28,2.22
2021-02-10,3741.98,2.2
2021-02-15,3786.86,2.17
2021-02-16,3809.33,2.16
2021-02-17,3776.25,2.18
2021-02-18,3726.2,2.21
2021-02-19,3739.07,2.2
2021-02-22,3703.73,2.22
2021-02-23,3705.48,2.22
2021-02-24,3569.86,2.31
2021-02-25,3658.85,2.25
2021-02-26,3573.18,2.3
2021-03-02,3592.42,2.29
2021-03-03,3652.77,2.25
2021-03-04,3626.47,2.27
2021-03-05,3610.83,2.28
2021-03-08,3563.89,2.31
2021-03-09,3538.28,2.33
2021-03-10,3507.8,2.35
2021-03-11,3560.24,2.31
2021-03-12,3615.14,2.28
2021-03-15,3621.07,2.27
2021-03-16,3644.3,2.26
2021-03-17,3637.92,2.26
2021-03-18,3644.44,2.26
2021-03-19,3643.25,2.26
2021-03-22,3657.87,2.25
2021-03-23,3617.05,2.28
2021-03-24,3605.64,2.28
2021-03-25,3624.75,2.27
2021-03-26,3668.08,2.24
2021-03-29,3672.39,2.24
2021-03-30,3679.2,2.24
2021-03-31,3694.69,2.23
2021-04-01,3723.55,2.21
2021-04-02,3735.93,2.2
2021-04-05,3733.13,2.2
2021-04-06,3728.42,2.21
2021-04-07,3750.74,2.19
2021-04-08,3773.45,2.18
2021-04-09,3780.32,2.18
2021-04-12,3797.12,2.17
2021-04-13,3817.87,2.16
2021-04-14,3840.44,2.14
2021-04-15,3846.56,2.14
2021-04-16,3856.64,2.13
2021-04-19,3869.04,2.13
2021-04-20,3911.85,2.1
2021-04-21,3894.5,2.11
2021-04-22,3909.81,2.1
2021-04-23,3912.17,2.1
2021-04-26,3963.9,2.08
2021-04-27,3969.79,2.07
2021-04-28,3937.69,2.09
2021-04-29,3913.75,2.1
2021-04-30,3911.28,2.1
2021-05-03,3891.96,2.41
2021-05-04,3910.0,2.4
2021-05-06,4005.28,2.34
2021-05-07,4031.22,2.33
2021-05-10,4095.58,2.29
2021-05-11,4069.95,2.31
