date,algo_nav,spy_nav
2014-10-29,2.459075859968376,1.5491963360053744
2014-10-30,2.475371546412378,1.5591278312892067
2014-10-31,2.500582809527332,1.576956269915481
2014-11-03,2.5085252697920914,1.5778173268090747
2014-11-04,2.5132683774004216,1.572343050121195
2014-11-05,2.5119296055941573,1.58227469065754
2014-11-06,2.529992136901366,1.5886084264613765
2014-11-07,2.517569668107711,1.59009392390584
2014-11-10,2.520921208503299,1.5950990349786207
2014-11-11,2.522829683452096,1.596663259284813
2014-11-12,2.5338780915676455,1.5949427432752625
2014-11-13,2.544340143237787,1.5967418408940293
2014-11-14,2.540988482978001,1.5971327154049368
2014-11-17,2.5256795236036322,1.598148901981789
2014-11-18,2.5440463537069533,1.6073760678329232
2014-11-19,2.565393458570353,1.604795366444854
2014-11-20,2.570474448555595,1.6076105053879604
2014-11-21,2.530862173134896,1.6162127949306873
2014-11-24,2.5472231394568463,1.620748449883344
2014-11-25,2.5499249412805987,1.619575390593084
2014-11-26,2.56174288530501,1.6237195900247836
2014-11-28,2.581585789538517,1.6202797200257824
2014-12-01,2.549973164783095,1.6090181474857699
2014-12-02,2.5620045645396448,1.6194189536372137
2014-12-03,2.5807761907000124,1.6256751245994208
2014-12-04,2.5894819415226147,1.6238761722331665
2014-12-05,2.5944812356167133,1.6265354552304523
2014-12-08,2.563865656184965,1.6156654834639093
2014-12-09,2.577056859450037,1.6145708605303533
2014-12-10,2.5443379442951675,1.588686717565568
2014-12-11,2.549833325792414,1.5967418408940293
2014-12-12,2.518570576041681,1.5709356985284104
2014-12-15,2.5163931402026094,1.5601441631185715
2014-12-16,2.4905641317371874,1.5476319664466696
2014-12-17,2.530808083077026,1.577973328007408
2014-12-18,2.5658197413479784,1.6169945439525024
2014-12-19,2.5735780607676984,1.6238750102130672
2014-12-22,2.5925053898451553,1.631344765916498
2014-12-23,2.60202659912084,1.633546212994653
2014-12-24,2.58935382400741,1.6337036667181102
2014-12-26,2.595465135423066,1.6389721205958985
2014-12-29,2.602904597214867,1.6411737129265658
2014-12-30,2.5970065773194446,1.6323667625938467
2014-12-31,2.578733886168465,1.616168928671938
2015-01-02,2.5775141387842457,1.6153046762230716
2015-01-05,2.566525266494039,1.586132452134758
2015-01-06,2.55002521385123,1.571192650222872
2015-01-07,2.581550568829475,1.5907716721287664
2015-01-08,2.62007202015934,1.6189997548863853
2015-01-09,2.5934975626321957,1.60602594573003
2015-01-12,2.5941944982854297,1.5934448993672437
2015-01-13,2.580255540578797,1.5889629878441804
2015-01-14,2.611569078297816,1.5793700761667862
2015-01-15,2.5851740405449584,1.5649017639101976
2015-01-16,2.622954569577627,1.5854247818942744
2015-01-20,2.6253623395425016,1.5888061151307726
2015-01-21,2.6436317616370006,1.5968262326037421
2015-01-22,2.682527202583455,1.620572113333273
2015-01-23,2.675936224619099,1.611687452906412
2015-01-26,2.6885465766908707,1.615461113178942
2015-01-27,2.679133493832883,1.5941525696077274
2015-01-28,2.6555056246672115,1.5737087142429167
2015-01-29,2.656368773891301,1.588255462856209
2015-01-30,2.606548648290589,1.5682833876517208
2015-02-02,2.6317255572599847,1.5877053915916952
2015-02-03,2.65996395939646,1.610665020471526
2015-02-04,2.6306483255943043,1.604531878387334
2015-02-05,2.6589833815482646,1.62072956705673
2015-02-06,2.643279914053931,1.616247655533667
2015-02-09,2.6331516587746995,1.6090134994053726
2015-02-10,2.6862818315511316,1.626155184152951
2015-02-11,2.6893403479657487,1.6270987444735958
2015-02-12,2.6854796336048232,1.6427465071309906
2015-02-13,2.684414087448047,1.64950873784645
2015-02-17,2.67638753323571,1.6521032382231986
2015-02-18,2.69114614805749,1.6522605466941436
2015-02-19,2.6817226426732437,1.651080951040825
2015-02-20,2.6958591923264503,1.6609881891550844
2015-02-23,2.6997078047027916,1.6607531705899976
2015-02-24,2.6908056089729757,1.6654703911831725
2015-02-25,2.69515194366189,1.6640547601971802
2015-02-26,2.6842811895039653,1.6620890579466743
2015-02-27,2.683051014364611,1.6564275507702921
2015-03-02,2.728541756263437,1.66688573166414
2015-03-03,2.712326969568848,1.6600452098444891
2015-03-04,2.7082533795144883,1.6530467985438435
2015-03-05,2.7334063050874087,1.6548554828284296
2015-03-06,2.7069513018646223,1.6315810917541964
2015-03-09,2.7519257875256566,1.6383431772171435
2015-03-10,2.7226364479730947,1.6117654535055785
2015-03-11,2.7120428011488524,1.6079913574755114
2015-03-12,2.734748636264913,1.6284353580928346
2015-03-13,2.7581041752531714,1.6184491026118217
2015-03-16,2.786031137928431,1.640072553629951
2015-03-17,2.7543593242233073,1.6351977340608064
2015-03-18,2.7630184141384015,1.6548554828284296
2015-03-19,2.7754951394763157,1.6473067097582454
2015-03-20,2.7648382945559558,1.661847212513504
2015-03-23,2.756754604147549,1.6586093887592712
2015-03-24,2.7463402138967554,1.6492895518052164
2015-03-25,2.6881340033039773,1.6251204052545096
2015-03-26,2.682442828909355,1.621250152061224
2015-03-27,2.6885586176882827,1.6249626610260275
2015-03-30,2.689144334311919,1.6447875954354398
2015-03-31,2.655489149005331,1.6304125352918213
2015-04-01,2.629205159207564,1.624647172569063
2015-04-02,2.6459600857839076,1.6304911169010377
2015-04-06,2.664321624587222,1.6414700280518915
2015-04-07,2.647715446547273,1.6371259611631095
2015-04-08,2.6711533500864304,1.6426547075431446
2015-04-09,2.6990691981941883,1.6499212549817073
2015-04-10,2.7222756769856895,1.6589251677212604
2015-04-13,2.716830048271416,1.651421858687462
2015-04-14,2.7031427672585746,1.6545811008324784
2015-04-15,2.7160700300856755,1.6620051019944986
2015-04-16,2.7162197823481242,1.6615311430464899
2015-04-17,2.685595681317407,1.6424185269579585
2015-04-20,2.7035580680595452,1.657424273510481
2015-04-21,2.7308904539000314,1.6554500013617424
2015-04-22,2.720855627650589,1.6635850135720316
2015-04-23,2.725982038311594,1.6677713362323314
2015-04-24,2.7325163426253045,1.6716411536680797
2015-04-27,2.718370624484239,1.6646905304440187
2015-04-28,2.7070533145958535,1.6699823699763057
2015-04-29,2.67410050109817,1.6631113451290478
2015-04-30,2.653407770123785,1.6464462338747015
2015-05-01,2.6951958081150957,1.664296024620301
2015-05-04,2.69958102697398,1.6690347425853131
2015-05-05,2.669544389071358,1.6499212549817073
2015-05-06,2.6586191082672452,1.643128956996178
2015-05-07,2.6832637478743204,1.649683912376422
2015-05-08,2.6750754559171397,1.6714041015678194
2015-05-11,2.6718305835427256,1.6634266883334998
2015-05-12,2.6595839643857864,1.658450918268227
2015-05-13,2.6667743635032064,1.6587671329877534
2015-05-14,2.691035835342924,1.6760639474185905
2015-05-15,2.6993717628491667,1.6778800395813096
2015-05-18,2.70721735134972,1.683093152251868
2015-05-19,2.7079982493218577,1.6825404664421304
2015-05-20,2.693892965981155,1.6813557869508775
2015-05-21,2.7108914575845353,1.6862522491443719
2015-05-22,2.7036515101242777,1.6822246874801412
2015-05-26,2.6786248231068504,1.6641378446342814
2015-05-27,2.70293344728232,1.6799339101068513
2015-05-28,2.722037150760447,1.6780385100723538
2015-05-29,2.7321195990557356,1.6676134467513368
2015-06-01,2.750238932272322,1.6710088694815393
2015-06-02,2.741288705644631,1.6693505215473023
2015-06-03,2.736095343206835,1.6737736058028378
2015-06-04,2.7316834288039127,1.6596358882645048
2015-06-05,2.7320934689052594,1.6567928608390148
2015-06-08,2.7046833888415174,1.646604123355696
2015-06-09,2.7049654712210653,1.6463675070129729
2015-06-10,2.7109777575453324,1.6661122620355324
2015-06-11,2.7211125424894056,1.6714829736820604
2015-06-12,2.7057172854044342,1.6586881156209998
2015-06-15,2.6920098850725878,1.6515798934209691
2015-06-16,2.707239044989807,1.6605830798979602
2015-06-17,2.7238207301483612,1.6632695251150673
2015-06-18,2.7445587235998,1.6805661942933918
2015-06-19,2.715117444242836,1.6731055894982434
2015-06-22,2.723914311181041,1.6816772307608507
2015-06-23,2.718604596986373,1.6828672845950632
2015-06-24,2.711295095164084,1.6706450119379408
2015-06-25,2.7054552972768766,1.6655656768313165
2015-06-26,2.7070209986990403,1.6652483000916907
2015-06-29,2.6446257485532167,1.630327272067034
2015-06-30,2.6490525164459924,1.633739979846214
2015-07-01,2.6938405445097375,1.6468350748504352
2015-07-02,2.69591363933388,1.6453279347816219
2015-07-06,2.6931016954597427,1.6406449937813767
2015-07-07,2.7177291989923833,1.6509624249906947
2015-07-08,2.686303325596754,1.6232639328933394
2015-07-09,2.6990575827888525,1.626200067179287
2015-07-10,2.7297823483824124,1.646676604359391
2015-07-13,2.7597011647683454,1.6648514702277741
2015-07-14,2.7552166288927373,1.672073570397538
2015-07-15,2.7500066006011075,1.6715182700425772
2015-07-16,2.7611726531713026,1.6849308870389368
2015-07-17,2.753905055280571,1.6863594454985338
2015-07-20,2.7572944669805697,1.6872324130981453
2015-07-21,2.7510625183046353,1.6805660490408796
2015-07-22,2.769987485765601,1.6775500258731038
2015-07-23,2.755487665656872,1.6681055622633973
2015-07-24,2.7409253120468695,1.650803809247138
2015-07-27,2.7331981631866684,1.6412008751463874
2015-07-28,2.7535029532086193,1.6613593093243035
2015-07-29,2.773915915014907,1.67278835801113
2015-07-30,2.7740031196903456,1.6731848973700216
2015-07-31,2.774481272290445,1.6706450119379408
2015-08-03,2.768399760429237,1.6650103764763555
2015-08-04,2.7699955641911775,1.6617564296932448
2015-08-05,2.795008137003542,1.667232304158761
2015-08-06,2.7675471806452308,1.6535817635470664
2015-08-07,2.8083882986432944,1.650407124635734
2015-08-10,2.839660482721398,1.6712008933029514
2015-08-11,2.829568166311881,1.6561213584741223
2015-08-12,2.828938580929433,1.6581060888037549
2015-08-13,2.840448454956144,1.6560417600973192
2015-08-14,2.8544419322142747,1.662073515927846
2015-08-17,2.866813151798071,1.671359509046508
2015-08-18,2.8534028566733833,1.666518242807731
2015-08-19,2.8501099429622796,1.6533439851842437
2015-08-20,2.7968731418772954,1.6188194965184788
2015-08-21,2.7337480252677127,1.5700893121385708
2015-08-24,2.645715493437159,1.5039776311130881
2015-08-25,2.6325342542670858,1.4862794839904496
2015-08-26,2.720439566704992,1.5433428050075804
2015-08-27,2.7774926751519966,1.581518215572885
2015-08-28,2.7407514573852128,1.5815972329396386
2015-08-31,2.7210122048995338,1.568819224170018
2015-09-01,2.6534739142205908,1.521993735985402
2015-09-02,2.7087082319272118,1.5508825724219948
2015-09-03,2.7086621919083016,1.5519938993944786
2015-09-04,2.671900094715381,1.5285016295516236
2015-09-08,2.7255302978688167,1.5669143827222136
2015-09-09,2.692886398498428,1.5459618530589272
2015-09-10,2.715991036728074,1.5543745880729531
2015-09-11,2.740892323273215,1.5614382177516726
2015-09-14,2.7442615418823832,1.5556449665465308
2015-09-15,2.7663293963397013,1.5750887583633673
2015-09-16,2.790894162466369,1.588739734732599
2015-09-17,2.7821180875187514,1.5851684112098627
2015-09-18,2.7546302179617914,1.559264949660926
2015-09-21,2.7524201826925148,1.5673219612720488
2015-09-22,2.712570135629934,1.5469792016558785
2015-09-23,2.7121010051573062,1.544505260864434
2015-09-24,2.714430927859343,1.5389208827721441
2015-09-25,2.72107195734695,1.5385220193730538
2015-09-28,2.6702570950153888,1.4999093987453813
2015-09-29,2.6846633901367962,1.5007867239203654
2015-09-30,2.7380760328810276,1.5287889390211797
2015-10-01,2.7272252363018645,1.5327782992746453
2015-10-02,2.758035168301075,1.555674452806551
2015-10-05,2.802513211111549,1.5833575481375903
2015-10-06,2.8028217808737526,1.5779326573039318
2015-10-07,2.8246694234742895,1.5908566448485288
2015-10-08,2.851005082177179,1.6052165987308562
2015-10-09,2.8514047761073495,1.6061743937977178
2015-10-12,2.867200389719717,1.6076895227547139
2015-10-13,2.8473835329677284,1.5975583052663114
2015-10-14,2.8434640509632785,1.5898992855392045
2015-10-15,2.8595406727361756,1.6143112942906683
2015-10-16,2.8869353523323604,1.621650613237951
2015-10-19,2.888142438647317,1.6224487757936688
2015-10-20,2.8957980530347123,1.6203748604214139
2015-10-21,2.8863293400025674,1.6103229508047896
2015-10-22,2.9409320381736954,1.6375265675923487
2015-10-23,2.938235903679614,1.6554771635815637
2015-10-26,2.94197053014937,1.6514080596987826
2015-10-27,2.9501353182941354,1.648217297758572
2015-10-28,2.975928867128081,1.6669650395359181
2015-10-29,2.9780453839244445,1.6660081159841311
2015-10-30,2.983578802870673,1.6588274127804055
2015-11-02,2.9860882474240436,1.6784527702377603
2015-11-03,2.9805671522380006,1.6833194556662097
2015-11-04,2.9686513071290253,1.6782139751073506
2015-11-05,2.970657548926762,1.676538487376649
2015-11-06,3.0146752498735196,1.675660435939103
2015-11-09,2.982137268715286,1.6600247292402386
2015-11-10,2.9925072559393526,1.6638541664775357
2015-11-11,2.9743102398791943,1.6573119933183844
2015-11-12,2.9482929265734583,1.6341764636460197
2015-11-13,2.8397793647027916,1.615827294762739
2015-11-16,2.8768957493959313,1.6403985002678094
2015-11-17,2.8676626195941974,1.639202491080588
2015-11-18,2.9165084396131764,1.6652093724183636
2015-11-19,2.9311915256905894,1.6637741323431954
2015-11-20,2.9143258558110117,1.6698369722113786
2015-11-23,2.896475719606469,1.667922544097755
2015-11-24,2.90494735532767,1.670155946728641
2015-11-25,2.8967249891435447,1.6699170063457192
2015-11-27,2.899429610759862,1.6718318702168802
2015-11-30,2.883780410650581,1.664890688406126
2015-12-01,2.9166875795449814,1.680766642760524
2015-12-02,2.883466411269248,1.6636140640745145
2015-12-03,2.8392365072089367,1.6403190471435185
2015-12-04,2.900528521986959,1.6723100414877488
2015-12-07,2.878754935355493,1.6621782429892966
2015-12-08,2.900662748744728,1.6510097773097419
2015-12-09,2.8624551781299576,1.6381649523844108
2015-12-10,2.87811942089382,1.6423929625157736
2015-12-11,2.8219186150476836,1.6105616006826868
2015-12-14,2.8239830084908983,1.6186990821856873
2015-12-15,2.854351267500289,1.6356914473505033
2015-12-16,2.8872470294801014,1.6596257205886358
2015-12-17,2.838778028580467,1.634336386662188
2015-12-18,2.7921582299481624,1.6052197942861293
2015-12-21,2.818105175157039,1.6184617395804017
2015-12-22,2.8184803406588625,1.6331477853530998
2015-12-23,2.8365453890724637,1.6533715831616025
2015-12-24,2.829704713267873,1.6506430147158953
2015-12-28,2.837739094805412,1.646871387978539
2015-12-29,2.8566631530136766,1.6644465062231624
2015-12-30,2.8442225773272507,1.6526492424173649
2015-12-31,2.812376124577405,1.6361171824643905
2016-01-04,2.762661003448971,1.6132451408495456
2016-01-05,2.799587705474192,1.6159739998002778
2016-01-06,2.7338470099059426,1.5955894074605321
2016-01-07,2.6914136453891575,1.5573088340762393
2016-01-08,2.654169309071095,1.5402149374052454
2016-01-11,2.6711803113285684,1.5417400887855983
2016-01-12,2.6738877272554817,1.5541795139487804
2016-01-13,2.624029162687705,1.515416556970759
2016-01-14,2.61597620472303,1.540295407297123
2016-01-15,2.568695361273917,1.5072311421386617
2016-01-19,2.5769493346472294,1.5092373698401313
2016-01-20,2.576186831505922,1.4898967073071092
2016-01-21,2.579770531536993,1.498242480912912
2016-01-22,2.6147718899424333,1.52897965556998
2016-01-25,2.5967469246493255,1.5058663495320146
2016-01-26,2.6323908311664095,1.5264111553929534
2016-01-27,2.6017123176641332,1.509799206558151
2016-01-28,2.617771504009368,1.5176637585903243
2016-01-29,2.6764177004570615,1.5546604450173849
2016-02-01,2.707558274942606,1.5540991893094152
2016-02-02,2.651581270817128,1.5260908736030794
2016-02-03,2.6461077777860877,1.5352388768349479
2016-02-04,2.6489442523988616,1.5376470182382687
2016-02-05,2.5726400472232127,1.5083551060797256
2016-02-08,2.5254529805588297,1.4880509836318576
2016-02-09,2.530736603724807,1.4881308725136855
2016-02-10,2.5313063334662798,1.4868471308089657
2016-02-11,2.538914723437553,1.4675061777709186
2016-02-12,2.587582373702813,1.497760678329233
2016-02-16,2.6364188378957234,1.523041006599911
2016-02-17,2.6679315971272737,1.5479192759162257
2016-02-18,2.709840648042972,1.54157958475938
2016-02-19,2.7228705941606988,1.5408572440151427
2016-02-22,2.777643247868824,1.5631670131544306
2016-02-23,2.7728844248807305,1.5434253084346319
2016-02-24,2.7902225467359956,1.5504871950832024
2016-02-25,2.812787411287268,1.5692661661507177
2016-02-26,2.8114574192156816,1.5656547529345546
2016-02-29,2.802698110602099,1.5533765580601526
2016-03-01,2.8665287048357015,1.5898914419035342
2016-03-02,2.8705416160904282,1.5970339436964949
2016-03-03,2.8738104114055565,1.603293600719
2016-03-04,2.8573584606820916,1.608510489954881
2016-03-07,2.84397571314378,1.6097943769121132
2016-03-08,2.816502207806317,1.5922188229099525
2016-03-09,2.8284049579311588,1.600084101204688
2016-03-10,2.830162376325223,1.6013675524043829
2016-03-11,2.863619972757112,1.6272094268880557
2016-03-14,2.8758271364627914,1.6251224387896834
2016-03-15,2.858541866964337,1.6224743402358537
2016-03-16,2.8864254958476137,1.63186404364838
2016-03-17,2.882775438666164,1.6422170617232394
2016-03-18,2.8852230409612805,1.6486704855973056
2016-03-21,2.880673051220012,1.6510093415522047
2016-03-22,2.876813650429323,1.6501215581963269
2016-03-23,2.8852418178288164,1.639231977340608
2016-03-24,2.874119041279767,1.638505279020998
2016-03-28,2.881934839403452,1.639474113278803
2016-03-29,2.917618391815364,1.6546394923424692
2016-03-30,2.9330706258971864,1.661899067660436
2016-03-31,2.9293189907022654,1.6578659864007335
2016-04-01,2.944709821926283,1.6691595144934772
2016-04-04,2.9237419213670908,1.663754378001507
2016-04-05,2.908715263505284,1.6471370548237452
2016-04-06,2.913359365676984,1.665125416466188
2016-04-07,2.879303997401872,1.6452012745907965
2016-04-08,2.8955675036564905,1.6496383030875237
2016-04-11,2.8944099476382106,1.645766306864089
2016-04-12,2.9003011964309886,1.6610920447014608
2016-04-13,2.93227106300223,1.6778714696830772
2016-04-14,2.931078899146127,1.6779517943224425
2016-04-15,2.941825852873091,1.6760969197389086
2016-04-18,2.945816771023999,1.6878742839505052
2016-04-19,2.942050167856351,1.6931974980254736
2016-04-20,2.9403137683748284,1.6948113986909117
2016-04-21,2.905703898353856,1.6856963677793615
2016-04-22,2.903576748934206,1.6856963677793615
2016-04-25,2.9098516464697646,1.68279189854112
2016-04-26,2.9039852193607087,1.685292565794849
2016-04-27,2.924723386340905,1.6887611957913085
2016-04-28,2.877093646287605,1.67343444118635
2016-04-29,2.8515001499420864,1.6644000254191897
2016-05-02,2.8800611540939727,1.6776294789973945
2016-05-03,2.8751040740562392,1.6630289869545087
2016-05-04,2.8640189143871426,1.653751999491616
2016-05-05,2.8706582875695035,1.6534288126514938
2016-05-06,2.8931280196955327,1.6594791608036095
2016-05-09,2.907540455474115,1.66085078027834
2016-05-10,2.9411437923436092,1.6815013299683168
2016-05-11,2.900167205863957,1.665771499641408
2016-05-12,2.892201137388001,1.6662551905077483
2016-05-13,2.9484943141282747,1.651735458861765
2016-05-16,2.9728425748175846,1.6680298857044293
2016-05-17,2.9412032735119045,1.652461430918813
2016-05-18,2.9560332136967986,1.6529452670376659
2016-05-19,2.9531859064553307,1.64721796047316
2016-05-20,2.990185415364949,1.657624431472588
2016-05-23,2.9887767893091692,1.6553653191470046
2016-05-24,3.0368424480477323,1.6768227465434442
2016-05-25,3.050174444987895,1.6881961635180158
2016-05-26,3.057529140363059,1.6886807258994307
2016-05-27,3.077767596028073,1.6959405917224224
2016-05-31,3.086529713049886,1.6927139524116457
2016-06-01,3.0887776155917854,1.6961825824081052
2016-06-02,3.101959187905601,1.701345437709368
2016-06-03,3.0757974298161144,1.69626348805752
2016-06-06,3.069016768737032,1.7048951186077548
2016-06-07,3.0719890499082165,1.7075568708977513
2016-06-08,3.083373551364545,1.7131228019209646
2016-06-09,3.1001187890232393,1.7107836554610405
2016-06-10,3.0671356303504433,1.6945692627527167
2016-06-13,3.065434030652764,1.6815013299683168
2016-06-14,3.067189511669457,1.6781934945031003
2016-06-15,3.080797523892496,1.6758546385482012
2016-06-16,3.0885207256218346,1.680855973055659
2016-06-17,3.0694658018661363,1.6745963160331538
2016-06-20,3.0986015194597827,1.685380879322397
2016-06-21,3.097939646098818,1.690164625566258
2016-06-22,3.1035699581290066,1.6874075876281172
2016-06-23,3.147885411755185,1.7093818234637277
2016-06-24,3.054030168866398,1.648
2016-06-27,3.036518552430287,1.6184846894773632
2016-06-28,3.0760858979939067,1.6476753606347534
2016-06-29,3.113914624732268,1.675731609670186
2016-06-30,3.14344672987051,1.6985978411845342
2016-07-01,3.1359143129670217,1.702165388141948
2016-07-05,3.1516536188609785,1.6899213276079634
2016-07-06,3.163306536993093,1.700057483681788
2016-07-07,3.1711879528008105,1.6990029504416584
2016-07-08,3.242500210370528,1.724301725781413
2016-07-11,3.275628176380027,1.7303834484762104
2016-07-12,3.304253472455062,1.7429517126179042
2016-07-13,3.3081274390671043,1.7427089956696595
2016-07-14,3.317333207573944,1.7524391709712854
2016-07-15,3.2992913510890403,1.750087242290269
2016-07-18,3.316520679714928,1.754790809147277
2016-07-19,3.3333799242975846,1.7530065272847766
2016-07-20,3.356240789794583,1.760304449266021
2016-07-21,3.3289147667635772,1.7536553702577324
2016-07-22,3.3744627108463647,1.7615207938049804
2016-07-25,3.395180022723507,1.7567366118035823
2016-07-26,3.409102452868822,1.7575474113278804
2016-07-27,3.37199595774927,1.75568251432099
2016-07-28,3.410855383117096,1.7577093678792226
2016-07-29,3.42667983791256,1.7605478924768276
2016-08-01,3.4178411397335875,1.759088249979574
2016-08-02,3.379882701808624,1.7478173812787667
2016-08-03,3.379132657681461,1.7529254763828492
2016-08-04,3.39861278374834,1.754790809147277
2016-08-05,3.42995665970683,1.7691427741414214
2016-08-08,3.4309108678550526,1.7680885314063166
2016-08-09,3.4343860494019234,1.7691427741414214
2016-08-10,3.4138235796548684,1.76476384664966
2016-08-11,3.425464347060348,1.7729539095621545
2016-08-12,3.4786136656768045,1.7714129256579485
2016-08-15,3.4849553166811793,1.7765220375296178
2016-08-16,3.4587945137183107,1.7673586375314336
2016-08-17,3.4460158641323275,1.770683612793115
2016-08-18,3.4608604439910535,1.7746567047651902
2016-08-19,3.461541951860057,1.7720622043884415
2016-08-22,3.4683073792881958,1.771980427223952
2016-08-23,3.4739492898433344,1.775548700443928
2016-08-24,3.4541053870986143,1.7664670776102331
2016-08-25,3.4564228771145595,1.765250878323786
2016-08-26,3.4550555426272496,1.7619257578095922
2016-08-29,3.4671787914916754,1.7706024166386753
2016-08-30,3.4449878813134474,1.7676832768966801
2016-08-31,3.4415808513163118,1.762655506431963
2016-09-01,3.476432401563799,1.7627371383439399
2016-09-02,3.4708530953672296,1.770683612793115
2016-09-06,3.4862821042077417,1.7760355868655415
2016-09-07,3.4850342414782136,1.7758731945566621
2016-09-08,3.475646378153859,1.7718186159251224
2016-09-09,3.3718104095490555,1.7294101113905205
2016-09-12,3.420462989684352,1.754222871823736
2016-09-13,3.373437102689128,1.7290050021333963
2016-09-14,3.3828708019942635,1.7283557234029032
2016-09-15,3.434077930046236,1.7456278449066298
2016-09-16,3.430094307160928,1.7388797036848747
2016-09-19,3.443668355781302,1.7392059408277578
2016-09-20,3.431797053923481,1.7392872822347099
2016-09-21,3.480785541086266,1.7588459687888665
2016-09-22,3.5065434991292177,1.7699297522536834
2016-09-23,3.502035166093749,1.760231968262326
2016-09-26,3.4782982805162197,1.745969914573366
2016-09-27,3.522740441543663,1.7568090928072773
2016-09-28,3.525931106174493,1.7655291821375723
2016-09-29,3.519484593717394,1.7495557633473442
2016-09-30,3.551539490737059,1.7627583452107523
2016-10-03,3.5322412511757273,1.7585201674035205
2016-10-04,3.512277565909302,1.7495557633473442
2016-10-05,3.5085128187144794,1.757297867511552
2016-10-06,3.5140386265046155,1.7585201674035205
2016-10-07,3.5031561644358336,1.7524895735930932
2016-10-10,3.532640741926962,1.7616170962207112
2016-10-11,3.489233351635322,1.7393690593991993
2016-10-12,3.4959774703904176,1.7416506858642071
2016-10-13,3.4724260910254245,1.7359458934391256
2016-10-14,3.4814234866759874,1.736842682450773
2016-10-17,3.4694634458370586,1.7308120886403457
2016-10-18,3.502422327040298,1.7416506858642071
2016-10-19,3.512719597614416,1.7462965874737864
2016-10-20,3.5106139463316755,1.7430359590751046
2016-10-21,3.516001860309655,1.7438511161747752
2016-10-24,3.588602412477206,1.7512672737011248
2016-10-25,3.5969287333252153,1.7453996532096265
2016-10-26,3.556469778615121,1.741895291095113
2016-10-27,3.4792176713417433,1.7372499704955835
2016-10-28,3.4867806387005444,1.732115584686754
2016-10-31,3.492738354329554,1.7321973618512432
2016-11-01,3.439772896216079,1.719646818516064
2016-11-02,3.4201376280088067,1.7092974317540148
2016-11-03,3.399037685242665,1.7014731146677802
2016-11-04,3.390818489404477,1.6995989215000953
2016-11-07,3.495183228509153,1.7370869971766543
2016-11-08,3.5028756097820857,1.7449107332528393
2016-11-09,3.4695205854005584,1.7634100932339565
2016-11-10,3.4234070084762984,1.76781080860258
2016-11-11,3.752078086130706,1.7637360398718147
2016-11-14,3.7006865125811053,1.765121603587737
2016-11-15,3.7609760220790323,1.7788944468148848
2016-11-16,3.848265039789135,1.7755530580193004
2016-11-17,3.8772784528061925,1.7846810164044555
2016-11-18,3.8863597004931254,1.78068744382813
2016-11-21,3.904653830587892,1.794134195164907
2016-11-22,3.933637091859861,1.7976388477844454
2016-11-23,3.941022542216001,1.798615961435458
2016-11-25,3.9491332557807577,1.8052991747841638
2016-11-28,3.940630378274402,1.7968231096747251
2016-11-29,3.9332809537919524,1.8003277622942635
2016-11-30,3.8854550311088443,1.7960086788376168
2016-12-01,3.776985860208245,1.7894075331584252
2016-12-02,3.7980169686920497,1.7903037411600229
2016-12-05,3.879391928088729,1.8010611422294445
2016-12-06,3.9034827066699327,1.8067657894020135
2016-12-07,3.9788220361277826,1.8304005519595472
2016-12-08,3.9463444665047773,1.8348818824725608
2016-12-09,3.9252191622224686,1.845965665937378
2016-12-12,3.8961816128907194,1.8438467222862744
2016-12-13,3.92987154530051,1.85615280564306
2016-12-14,3.997300114882609,1.8408309896235235
2016-12-15,4.042607985395107,1.8484102657213148
2016-12-16,4.075039226102272,1.844795366444854
2016-12-19,4.109779109175793,1.8488120341706535
2016-12-20,4.170848788240828,1.8559440777827203
2016-12-21,4.174776420162879,1.8507793341987961
2016-12-22,4.19140610726413,1.847582326400552
2016-12-23,4.2347471063321,1.850287654444273
2016-12-27,4.364887168432655,1.8548786506041597
2016-12-28,4.217891371882485,1.8395488456964404
2016-12-29,4.251461680778234,1.839139088358919
2016-12-30,4.1669795276159025,1.8324170925893983
2017-01-03,4.1067580638997185,1.8464346862999645
2017-01-04,4.157017171215721,1.8574196980563398
2017-01-05,4.125749906948916,1.8559440777827203
2017-01-06,4.158045800891695,1.8625845868927764
2017-01-09,4.21752453871582,1.8564356122847312
2017-01-10,4.204387183661001,1.8564356122847312
2017-01-11,4.1834355473193305,1.8616822782856572
2017-01-12,4.149290325087126,1.8570096502137936
2017-01-13,4.156803685824644,1.8612725209481358
2017-01-17,4.112036277395149,1.8547145152651312
2017-01-18,4.159387563621388,1.8588135411654698
2017-01-19,4.1788482963995754,1.8519272648044085
2017-01-20,4.170406703904867,1.8587314734959557
2017-01-23,4.188887011915381,1.8538939838225015
2017-01-24,4.24408672493277,1.8657813041859959
2017-01-25,4.262989758038218,1.8819307690212703
2017-01-26,4.27787688937598,1.8799627427305656
2017-01-27,4.309424291570926,1.877011937940864
2017-01-30,4.258957029997197,1.8653716921009869
2017-01-31,4.2464807233120405,1.8652077020144708
2017-02-01,4.31795818188001,1.8659452942725119
2017-02-02,4.350911076051374,1.8671750020426134
2017-02-03,4.340233898241413,1.8800449556525922
2017-02-06,4.377222464330374,1.8766842482728567
2017-02-07,4.412651373030288,1.8767660254373462
2017-02-08,4.416952991121416,1.8792257314825742
2017-02-09,4.400722538560771,1.8903742975679283
2017-02-10,4.354853679936976,1.8978340308480024
